index,valor,unidade_da_federacao_codigo,unidade_da_federacao,periodo,tipo_de_projeto,padrao_de_acabamento
6236,1044.52,23,Ceará,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",Mínimo
6237,0.0,23,Ceará,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Alto
6238,0.0,23,Ceará,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Normal
6239,0.0,23,Ceará,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Baixo
6240,1181.52,23,Ceará,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Mínimo
6241,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Alto
6242,1785.86,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Normal
6243,1274.81,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Baixo
6244,1106.42,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Mínimo
6245,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Alto
6246,2005.49,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Normal
6247,1432.53,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Baixo
6248,1244.98,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Mínimo
6249,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
6250,1987.64,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
6251,1457.7,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
6252,1282.63,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6253,2031.8,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
6254,1696.14,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
6255,1206.71,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
6256,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6257,1934.15,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Alto
6258,1619.49,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Normal
6259,1136.79,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Baixo
6260,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6261,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Alto
6262,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Normal
6263,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Baixo
6264,2268.19,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Mínimo
6265,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Alto
6266,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Normal
6267,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Baixo
6268,2823.4,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Mínimo
6269,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Alto
6270,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Normal
6271,1766.81,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Baixo
6272,1606.03,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Mínimo
6273,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Alto
6274,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Normal
6275,1753.56,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Baixo
6276,1590.64,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Mínimo
6277,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Alto
6278,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Normal
6279,1590.68,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Baixo
6280,1431.59,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Mínimo
6281,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Alto
6282,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Normal
6283,1613.74,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Baixo
6284,1446.64,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Mínimo
6285,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Alto
6286,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Normal
6287,1443.28,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Baixo
6288,1290.71,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Mínimo
6289,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Alto
6290,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Normal
6291,1522.93,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Baixo
6292,1362.49,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Mínimo
6293,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Alto
6294,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Normal
6295,1442.76,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Baixo
6296,1283.08,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Mínimo
6297,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Alto
6298,2159.92,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Normal
6299,1543.81,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Baixo
6300,1351.05,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Mínimo
6301,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Alto
6302,1817.99,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Normal
6303,1414.91,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Baixo
6304,1252.64,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Mínimo
6305,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
6306,1577.78,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
6307,1239.56,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
6308,1097.41,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6309,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Alto
6310,1386.66,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Normal
6311,1134.12,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Baixo
6312,988.87,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Mínimo
6313,2138.43,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
6314,1760.25,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
6315,1440.67,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
6316,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6317,1897.78,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
6318,1565.05,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
6319,1294.37,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
6320,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6321,1949.37,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
6322,1563.3,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
6323,1275.16,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
6324,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6325,1808.79,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
6326,1442.14,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
6327,1187.35,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
6328,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6329,1561.2,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
6330,1261.5,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
6331,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
6332,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
6333,2044.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
6334,1651.84,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
6335,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
6336,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6337,1797.99,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
6338,1450.51,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
6339,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
6340,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6341,1828.39,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
6342,1476.73,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
6343,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
6344,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
6345,2104.79,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
6346,1709.38,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
6347,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
6348,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6349,1799.32,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
6350,1459.56,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
6351,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
6352,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
6353,1779.93,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
6354,1407.42,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
6355,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
6356,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
6357,1755.21,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
6358,1394.41,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
6359,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
6360,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
6361,1957.48,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Alto
6362,1538.96,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Normal
6363,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Baixo
6364,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Mínimo
6365,1897.03,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Alto
6366,1520.49,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Normal
6367,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Baixo
6368,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Mínimo
6369,1943.92,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Alto
6370,1772.75,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Normal
6371,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Baixo
6372,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Mínimo
6373,1955.68,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Alto
6374,1801.84,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Normal
6375,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Baixo
6376,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Mínimo
6377,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Alto
6378,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Normal
6379,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Baixo
6380,504.64,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Mínimo
6381,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Alto
6382,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Normal
6383,0.0,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Baixo
6384,433.88,24,Rio Grande Do Norte,2025-01-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Mínimo
